CD_MUNICIPIO,NM_MUNICIPIO,NR_ZONA,NR_LOCAL_VOTACAO,NM_LOCAL,ENDERECO,LATITUDE,LONGITUDE
87211,JAGUARÃO,25,1376,E.M.E.F. DR. FERNANDO CORRÊA RIBAS,"RUA ROSALINO LOPES DE MOURA, 121",-32.5695185,-53.3884621
87211,JAGUARÃO,25,1384,COLÉGIO NELSON WORTMANN,"RUA AUGUSTO LEIVAS, 683",-32.5619211,-53.3730953
87211,JAGUARÃO,25,1392,CENTRO DE REFERÊNCIA DE ASSISTÊNCIA SOCIAL - CRAS,"RUA GERMANO DOMINGUES, 996",-32.5484999,-53.38591
87211,JAGUARÃO,25,1406,E.M.E.F. MANOEL PEREIRA VARGAS,"RUA NELSON BAMBÁ RICARDO, 15",-32.5572018,-53.3685596
87211,JAGUARÃO,25,1414,SECRETARIA MUNICIPAL DE SAÚDE,AVENIDA VINTE E SETE DE JANEIRO 1303,-32.5584476,-53.3822489
87211,JAGUARÃO,25,1422,E.E.E.F. ALCIDES MARQUES,"RUA GENERAL CÂMARA, 970",-32.5643024,-53.3734033
87211,JAGUARÃO,25,1430,INSS,"RUA VENÂNCIO AIRES, 1079",-32.5616014,-53.3860665
86185,MORRO REDONDO,164,1023,ESCOLA MUNICIPAL JOSÉ PINTO MARTINS,COLÔNIA AÇOITA CAVALO S/N,,
86185,MORRO REDONDO,164,1040,ESCOLA MUNICIPAL ALBERTO CUNHA,"RUA DAS AZALÉIAS, 25",-31.5823096,-52.6589465
86185,MORRO REDONDO,164,1082,ESCOLA MUNICIPAL BARÃO DO RIO BRANCO,COLÔNIA COLORADO S/N,-31.6223924,-52.6676554
86185,MORRO REDONDO,164,1090,ESCOLA MUNICIPAL JOAQUIM CAETANO DA SILVA,COLÔNIA CAPELA DA BUENA S/N,,
86185,MORRO REDONDO,164,1120,COMUNIDADE SANTA BERNARDINA,COLÔNIA SANTA BERNARDINA S/N,,
86185,MORRO REDONDO,164,1147,ESC. MUNIC. ALBERTO RODRIGUES.,"COLÔNIA AFONSO PENA, S/N",,
86185,MORRO REDONDO,164,1163,ESC. MUN. PROFª.  MARIA LUIZA OLIVEIRA,COLÔNIA RINCÃO DA CANELEIRA S/N,,
86185,MORRO REDONDO,164,1171,ESCOLA ESTADUAL NOSSO SENHOR DO BONFIM,"RUA DOS PINOS, S/N",,
86185,MORRO REDONDO,164,1198,ESCOLA MUNICIPAL VICTOR RUSSUMANO,COLÔNIA SANTO AMOR S/N,,
86185,MORRO REDONDO,164,1201,COMUNIDADE LUTERANA BOM PASTOR,COLÔNIA CAPELA DA BUENA S/N,,
86185,MORRO REDONDO,164,1228,ESCOLA MUNICIPAL CONDE DE AFONSO CELSO,COLÔNIA RESERVA S/N,,
86185,MORRO REDONDO,164,1236,ESCOLA MUNICIPAL VICTOR RUSSUMANO,COLONIA SANTO AMOR,,
89672,PALMARES DO SUL,156,1031,ESCOLA MUNICIPAL BENTO GONÇALVES,"AV. BISPO SARDINHA, 798",-30.3372166,-50.2757228
89672,PALMARES DO SUL,156,1040,ESCOLA ESTADUAL MAJOR CACILDO KREBS,"AV. OSVALDO PASSINHOS, 3250",-30.3431674,-50.393245
89672,PALMARES DO SUL,156,1058,ESCOLA MUNICIPAL DOMINGOS SARAIVA,"RST 101, KM 80",,
89672,PALMARES DO SUL,156,1066,ESCOLA ESTADUAL MANOEL LUIZ,"AV. NOSSA SENHORA DA CONCEIÇÃO, 658",-30.2594595,-50.5102219
89672,PALMARES DO SUL,156,1074,ESCOLA ESTADUAL PROFESSOR ALBANO ALVES PEREIRA,"RUA LUIZ SILVEIRA, 462",,
89672,PALMARES DO SUL,156,1082,ESCOLA MUNICIPAL JOSÉ MARQUES LOPES,"RST 101, KM 70, S/N",,
89672,PALMARES DO SUL,156,1104,SALÃO PAROQUIAL SANTO ANTÔNIO,CASA VELHA,,
89672,PALMARES DO SUL,156,1112,ESCOLA ESTADUAL PADRE LUIZ FISCHER,"RUA ATAÍDE CUNHA, 2122",-30.2637428,-50.5194847
89672,PALMARES DO SUL,156,1139,ESCOLA MUNICIPAL FIRMIANO DA TERRA OSÓRIO,"ESTRADA BUTIATUVA, GRANJA GETÚLIO VARGAS, S/N",,
89672,PALMARES DO SUL,156,1147,PRÉDIO DE EDUCAÇÃO RELIGIOSA DA IGREJA BATISTA,RUA PALMARES S/N,,
89672,PALMARES DO SUL,156,1155,ESCOLA MUNICIPAL ESTRELINHA DO MAR,"RUA APOLO, 1000",-30.3822217,-50.2893655
89672,PALMARES DO SUL,156,1163,SARPEIXE,"RUA REMO, 94",-30.3500829,-50.2768577
89672,PALMARES DO SUL,156,1171,ESCOLA MUNICIPAL GETULIO VARGAS,"AV. OSVALDO PASSINHOS, 3250",-30.3431674,-50.393245
89672,PALMARES DO SUL,156,1201,ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL CRIANÇA FELIZ,"AVENIDA OSVALDO PASSINHOS, 501",-30.3541081,-50.3841712
87874,PEDRO OSÓRIO,123,1040,GINASIO DE ESPORTES 3 DE ABRIL,"RUA MAXIMIANO TUPINAMBA DA COSTA, S/N",,
87874,PEDRO OSÓRIO,123,1058,CAMARA DE VEREADORES,PRESIDENTE VARGAS N 170,-31.8605283,-52.8271431
87874,PEDRO OSÓRIO,123,1090,CLUBE PIRATINI,,-31.8635724,-52.8222281
87874,PEDRO OSÓRIO,123,1139,GINASIO ESTADUAL GETULIO VARGAS,JULIO DE CASTILHOS N 76                CENTRO,,
87874,PEDRO OSÓRIO,123,1147,ESC. PEDRO BRIZOLARA DE SOUZA,MIMOSA RODRIGUES N 36                  CENTRO,,
87874,PEDRO OSÓRIO,123,1180,BIBLIOTECA PÚBLICA,,-31.7699309,-52.342273
87874,PEDRO OSÓRIO,123,1295,POSTO DE SAÚDE MUNICIPAL DO MATARAZZO,MATARAZZO                              4 DISTRITO,,
87874,PEDRO OSÓRIO,123,1341,ESCOLA MUNICIPAL DE 1 GRAU GETULIO VARGAS,"AV. TIRADENTES, 38",-31.8723653,-52.8326595
87874,PEDRO OSÓRIO,123,1368,ESCOLA SAGRADO CORAÇÃO DE JESUS,RUA MAXIMIANO TUPINAMBA DA COSTA N 17,,
87912,PELOTAS,164,1015,ESC. MUN. DR. ALCIDES DE MENDONCA LIMA,"PE DIOGO FEIJO, 213",-31.7598963,-52.3755232
87912,PELOTAS,164,1040,ESC. MUN. DR. BRUM DE AZEREDO,"LUCAS DE OLIVEIRA, 1290",,
87912,PELOTAS,34,1040,ATRIO DA PREFEITURA MUNICIPAL,"PRACA CORONEL PEDRO OSORIO, 101",-31.7696209,-52.3417995
87912,PELOTAS,60,1040,ESCOLA ESTADUAL LÉLIA ROMANELLI OLMOS,"AV. JOÃO GOMES NOGUEIRA, 271",-31.747503,-52.2973147
87912,PELOTAS,164,1058,ESC. EST. OSMAR DA ROCHA GRAFULHA - CIEP,"RUA OLENKA S. SOARES RASSIER, 20",,
87912,PELOTAS,60,1058,ESCOLA MUNICIPAL PIRATININO DE ALMEIDA,"AV. DOMINGOS DE ALMEIDA, 4057",-31.7566421,-52.3254343
87912,PELOTAS,60,1066,DUNAS CLUBE,"AV. DOMINGOS DE ALMEIDA, 3249",-31.7491698,-52.3045453
87912,PELOTAS,164,1104,ESC. EST. FERNANDO TREPTOW,"RUA ERNANI FORNARI, 221",-31.7573338,-52.3671499
87912,PELOTAS,34,1104,E.E.E.F. INC. N. SRA. MEDIANEIRA,"RUA ALMIRANTE BARROSO, 2442",-31.7661444,-52.3349308
87912,PELOTAS,164,1112,ESC. EST. ADOLFO FETTER,"AV. PINHEIRO MACHADO, 823",-31.748109,-52.3837901
87912,PELOTAS,34,1120,ESC. TEC. EST. JOÃO XXIII,"RUA SETE DE SETEMBRO, 201",-31.7686934,-52.3396494
87912,PELOTAS,60,1120,COMUNIDADE LUTERANA TRIUNFO,"COLÔNIA TRIUNFO, S/N",-31.3690152,-52.5071616
87912,PELOTAS,34,1139,CLUBE DIAMANTINOS,"RUA GONCALVES CHAVES, 956",-31.7642696,-52.3361644
87912,PELOTAS,60,1139,RECANTO DOS COSWIG,,-31.3855038,-52.4091732
87912,PELOTAS,164,1147,ESC. EST. NOSSA SENHORA DE FATIMA,"RUA CARMEN MIRANDA, 756",-31.7415999,-52.389681
87912,PELOTAS,34,1147,CLUBE BRILHANTE,"RUA PINTO MARTINS, 349",-31.753515,-52.3347537
87912,PELOTAS,164,1155,ESC. MUN. NOSSA SENHORA DE LOURDES,"RUA J. NUNES DA SILVA TAVARES, 165",,
87912,PELOTAS,34,1155,COLEGIO MUNIC. PELOTENSE,"RUA MARCILIO DIAS, 1597",-31.7592306,-52.3472464
87912,PELOTAS,164,1163,ESC. EST. PROF.  LUIZ CARLOS CORREA DA SILVA,"ARNALDO DA SILVA FERREIRA, 100",,
87912,PELOTAS,60,1163,CASA COMERCIAL SR. ROBERTO HINZ FILHO,COLÔNIA SÃO FRANCISCO S/N,,
87912,PELOTAS,164,1171,ESC. TEC. EST. PROF. SYLVIA MELLO,"RUA EVARISTO DA VEIGA, 75",-31.7551669,-52.3749926
87912,PELOTAS,34,1171,E.E.E.F. CORONEL PEDRO OSORIO,"RUA GENERAL OSORIO, 818",-31.7651668,-52.3419431
87912,PELOTAS,34,1180,COLEGIO EST. DOM JOAO BRAGA,"RUA BENTO MARTINS, 1656",-31.7684413,-52.3326203
87912,PELOTAS,34,1198,COLEGIO SAO JOSE,"RUA FELIX DA CUNHA, 400",-31.7754745,-52.3417636
87912,PELOTAS,60,1198,ESCOLA MUNICIPAL GARIBALDI,COLÔNIA MACIEL S/N,-31.5043367,-52.5868433
87912,PELOTAS,164,1201,ESC. EST. VISC. DE SOUZA SOARES,"RUA VALDEMAR COUFAL, 191",,
87912,PELOTAS,34,1201,CAMPUS II DA UFPEL,"RUA ALMIRANTE BARROSO, 1202",-31.7761884,-52.338919
87912,PELOTAS,60,1201,COMUNIDADE CATÓLICA SÃO FRANCISCO DE ASSIS,COLÔNIA RINCÃO DA CANELEIRA S/N,,
87912,PELOTAS,164,1210,ESC. EST. DR. AUGUSTO SIMOES LOPES,"AFONSO ARINOS, 91",-31.7726168,-52.3558197
87912,PELOTAS,60,1210,ESCOLA MUNICIPAL PROFESSOR FRANCISCO ARAÚJO,COLÔNIA SANTA BERNARDINA S/N,,
87912,PELOTAS,164,1228,ESC. MUN. BALBINO MASCARENHAS,"RUA JORNALISTA AUGUSTO CANDIDO DE MELO, 415",,
87912,PELOTAS,164,1236,ESC. EST. NOSSA SENHORA APARECIDA,"RUA FREDERICO BASTOS, 588",-31.7685265,-52.3617876
87912,PELOTAS,34,1236,CATEDRAL DO REDENTOR - IGREJA CABELUDA,"RUA GENERAL TELES, 711",-31.7724148,-52.3427456
87912,PELOTAS,164,1244,ESC. MUN. ANTONIO JOAQUIM DIAS,"AV. CIDADE DE LISBOA, 2640",-31.728563,-52.4055514
87912,PELOTAS,34,1244,COLEGIO GONZAGA,"PRACA JOSE BONIFACIO, 166",-31.7631267,-52.3383883
87912,PELOTAS,164,1252,"INST. FED. DE EDUC, CIÊNCIAS E TECNOL. SUL-RIO-GRANDENSE (IFSUL)  PEL","PRACA VINTE DE SETEMBRO, 455",-31.7665289,-52.3525342
87912,PELOTAS,34,1252,INST. N. SRA. DA CONCEICAO,,-31.4443254,-52.4573078
87912,PELOTAS,60,1252,ESCOLA MUNICIPAL MINISTRO ARTHUR DE SOUZA COSTA,COLÔNIA CASCATA S/N,-31.5782201,-52.4611813
87912,PELOTAS,60,1260,CASA COMERCIAL SRA. MARTA HELENA MASKE GRANKE,,-31.4443254,-52.4573078
87912,PELOTAS,60,1279,ESCOLA ESTADUAL SANTA EULÁLIA,PONTE CORDEIRO DE FARIAS S/N,-31.5821764,-52.4493401
87912,PELOTAS,60,1295,ESCOLA MUNICIPAL DR. BERCHON,COLÔNIA OSÓRIO S/N,-31.5340294,-52.2729007
87912,PELOTAS,34,1317,SINDIC. DOS SERV. FED. DA EDUCAÇÃO,"RUA XV DE NOVEMBRO, 262",-32.0238447,-53.3953025
87912,PELOTAS,60,1317,COMUNIDADE SÃO PEDRO,COLÔNIA RAMOS S/N,-31.4187404,-52.7808295
87912,PELOTAS,60,1333,COMUNIDADE SÉRIE PRIMEIRA,"COLÔNIA OSÓRIO, S/N",-31.5340294,-52.2729007
87912,PELOTAS,34,1341,ESCOLA LOUIS BRAILLE,"RUA ANDRADE NEVES, 3084",-31.7574597,-52.3376444
87912,PELOTAS,60,1341,COMUNIDADE COLÔNIA RAMOS,COLÔNIA RAMOS S/N,,
87912,PELOTAS,60,1368,ESCOLA MUNICIPAL MARIA JOAQUINA,COLÔNIA CERRITO ALEGRE S/N,-31.5908192,-52.3498556
87912,PELOTAS,60,1384,ESCOLA MUNICIPAL NÚCLEO HABITACIONAL DUNAS,"RUA TRÊS, N 470",-31.738342,-52.3183153
87912,PELOTAS,60,1392,ESCOLA ESTADUAL ANTÔNIO LEIVAS LEITE,"RUA LEOPOLDO SOUZA SOARES, 333",-31.726432,-52.3309151
87912,PELOTAS,60,1406,ESCOLA MUNICIPAL NOSSA SENHORA DAS DORES,"AV. CRISTOVÃO JOSÉ DOS SANTOS, 308",-31.7321328,-52.3302571
87912,PELOTAS,60,1414,ESCOLA MUNICIPAL JACOB BROD,"AV. FERNANDO OSÓRIO, 5413",-31.6906254,-52.3400975
87912,PELOTAS,60,1422,ESCOLA MUNICIPAL MINISTRO FERNANDO OSÓRIO,"AV. FERNANDO OSÓRIO, 1522",-31.7366473,-52.3440502
87912,PELOTAS,34,1430,PAULISTA FUTEBOL CLUBE,"RUA PINTO MARTINS, 846",-31.7509762,-52.3403257
87912,PELOTAS,60,1430,COLÉGIO SINODAL ALFREDO SIMON,"RUA SÃO PAULO, 1500",-31.7153451,-52.3508415
87912,PELOTAS,34,1449,E.M.E.F. DR. JOAQUIM ASSUMPCAO,"RUA ALMIRANTE BARROSO, 1679",-31.7723492,-52.3382831
87912,PELOTAS,60,1449,ESCOLA ESTADUAL SANTO ANTÔNIO,"AV. FERNANDO OSÓRIO, 2835",-31.7265989,-52.3434597
87912,PELOTAS,34,1457,COLEGIO EST. FELIX DA CUNHA,"RUA BENJAMIN CONSTANT, 1459",-31.776879,-52.3490265
87912,PELOTAS,34,1473,E.E.E.F. JOSE BRUSQUE FILHO,"RUA VISCONDE DE JAGUARY, 150",-31.7787835,-52.3302311
87912,PELOTAS,34,1511,INSS - INST. NAC. DO SEGURO SOCIAL,"RUA BARAO DE BUTUI, 316",-31.7720442,-52.3339166
87912,PELOTAS,34,1538,COMUN. EVANG. SAO JOAO,"PARQUE DOM ANTONIO ZATTERA, 250",,
87912,PELOTAS,34,1546,INST. EST. EDUC. ASSIS BRASIL,"RUA ANTONIO DOS ANJOS, 296",-31.7564397,-52.3341646
87912,PELOTAS,60,1686,ESCOLA ESTADUAL DR. EDMAR FETTER,"RUA 5, N 100",-31.7347299,-52.3740324
87912,PELOTAS,34,1694,SIND. TRAB. NAS IND. E COOP. DA ALIMENTACAO,"RUA ALMIRANTE BARROSO, 3124",-31.7608559,-52.3329834
87912,PELOTAS,60,1694,LARANJAL PRAIA CLUBE,"AV. RIO GRANDE DO SUL, 129",-31.7622609,-52.2298211
87912,PELOTAS,60,1708,ESCOLA MUNICIPAL LUIZ AUGUSTO ASSUMPÇÃO,"PRAÇA ARATIBA, 281",-31.7349926,-52.2124569
87912,PELOTAS,60,1716,ESCOLA MUNICIPAL DR. RAPHAEL BRUSQUE,"RUA RAPHAEL BRUSQUE, 61",,
87912,PELOTAS,60,1740,ESCOLA MUNICIPAL BRAULINA FERNANDES,COLÔNIA MONTE BONITO S/N,,
87912,PELOTAS,60,1759,ESCOLA MUNICIPAL JOÃO DA SILVA SILVEIRA,COLÔNIA MONTE BONITO S/N,,
87912,PELOTAS,60,1767,COMUNIDADE CATÓLICA NOSSA SENHORA DAS GRAÇAS,COLÔNIA MONTE BONITO S/N,,
87912,PELOTAS,34,1775,E.E.E.F. PADRE RAMBO,"RUA FREDERICO TREBBI, 47",-31.7724867,-52.3307728
87912,PELOTAS,60,1775,ESCOLA ESTADUAL MARECHAL RONDON,COLÔNIA MONTE BONITO S/N,-31.6270285,-52.4397211
87912,PELOTAS,34,1783,PARQUE TENIS CLUBE,"AV. REPUBLICA DO LIBANO, 31",-31.7444408,-52.3351853
87912,PELOTAS,34,1791,CIRCULO OPERÁRIO PELOTENSE,"RUA RAFAEL PINTO BANDEIRA, 1359",-31.7581308,-52.3283281
87912,PELOTAS,34,1805,E.E.E.M. AREAL,"AV. DOMINGOS JOSE DE ALMEIDA, 2684",-31.7469516,-52.3222863
87912,PELOTAS,34,1813,E.M.E.F. BIBIANO DE ALMEIDA,"AV. DA PAZ, 80",-31.7555942,-52.3177572
87912,PELOTAS,34,1830,E.E.E.F. N. SRA. DOS NAVEGANTES,"RUA ZUMBI DOS PALMARES (NAVEGANTES II), 295",-31.7709569,-52.3198244
87912,PELOTAS,34,1856,E.A.E.F. PROF. ULINA BENTO LOPES,"AV. CIDADE DE RIO GRANDE, 541",-31.7736626,-52.3240047
87912,PELOTAS,34,1864,E.E.F. CASTRO ALVES,"RUA GEN. OSÓRIO, 366",-31.7777059,-52.3472918
87912,PELOTAS,34,1872,E.E.F. LA SALLE HIPOLITO LEITE,"RUA MARQUÊS DE MARICÁ, 142",-31.7642695,-52.32699
87912,PELOTAS,34,1899,CENTRAL DE ATENDIMENTO AO ELEITOR - CAE,"AVENIDA FERREIRA VIANA, 1159 - TÉRREO",,
87912,PELOTAS,60,1988,ESCOLA MUNICIPAL MÁRCIO DIAS,POSTO BRANCO - RETIRO,,
87912,PELOTAS,60,1996,ESCOLA MUNICIPAL INDEPENDÊNCIA,"RUA PAULO ACI TEIXERA, 1931",-31.6903533,-52.3568705
87912,PELOTAS,60,2011,CONJUNTO AGROTÉCNICO VISCONDE DA GRACA - CAVG,"AV. ILDEFONSO SIMÕES LOPES, 2791",-31.7161907,-52.309061
87912,PELOTAS,60,2020,ESCOLA ESTADUAL RACHEL MELLO,"AV. ILDEFONSO SIMÕES LOPES, 4670",-31.7332579,-52.3226811
87912,PELOTAS,60,2127,CASA COMERCIAL SR. HUGO STARK,COLÔNIA CORRIENTES S/N,,
87912,PELOTAS,60,2135,ESCOLA ESTADUAL DIRCEU MOREIRA,COLÔNIA SANTA SILVANA S/N,-31.4236804,-52.344294
87912,PELOTAS,60,2143,ESCOLA ESTADUAL JOAQUIM DUVAL,"RUA BARÃO DE TRAMANDHAY, 980",-31.7184013,-52.3503302
87912,PELOTAS,60,2151,ESCOLA MUNICIPAL OSWALDO CRUZ,"RUA SÃO FRANCISCO, 259",-31.7231116,-52.3510956
87912,PELOTAS,60,2178,SALÃO ARCO IRÍS,COLÔNIA ARROIO BONITO S/N,,
87912,PELOTAS,60,2208,ESCOLA MUNICIPAL JOÃO JOSÉ DE ABREU,COLÔNIA RINCAO DA CRUZ S/N,,
87912,PELOTAS,60,2224,ESCOLA MUNICIPAL NESTOR ELIZEU CROCHEMORE,COLÔNIA VILA NOVA S/N,,
87912,PELOTAS,60,2232,SALÃO DA COMUNIDADE SANTA RITA,BR 392 KM 93 COLÔNIA SANTA EULÁLIA,-31.604422,-52.518775
87912,PELOTAS,60,2240,COMUNIDADE ANGLICANA SÃO PAULO,COLÔNIA SANTA ÁUREA,,
87912,PELOTAS,60,2259,CABANA NORMA GRUPELLI,COLÔNIA GRUPELLI S/N,,
87912,PELOTAS,60,2267,ESCOLA MUNICIPAL ERASMO BRAGA,COLÔNIA SANTO ANTÔNIO S/N,-31.4736065,-52.4853651
87912,PELOTAS,60,2275,COMUNIDADE SÃO MATEUS,COLÔNIA SÃO MANOEL S/N,,
87912,PELOTAS,60,2283,ESCOLA ESTADUAL DR. FRANKLIN OLIVE LEITE,"RUA ERNANI OSMAR BLASS, S/N",,
87912,PELOTAS,60,2291,COMUNIDADE EVANGÉLICA MARTIN LUTERO,"AV. FERNANDO OSÓRIO, 5740",-31.6795637,-52.3418448
87912,PELOTAS,60,2305,ESCOLA ESTADUAL JARDIM DE ALLAH,"AV. FERNANDO OSÓRIO, 7430",-31.7253691,-52.3425741
87912,PELOTAS,60,2313,ESCOLA MUNICIPAL FRANCISCO CARUCCIO - CAIC,"AV. LEOPOLDO BROD, 3220",-31.7037697,-52.3330109
87912,PELOTAS,60,2330,SOCIEDADE RECREATIVA XV DE JULHO,"AV. FERNANDO OSÓRIO, 6197",-31.6795637,-52.3418448
87912,PELOTAS,60,2348,SUB PREFEITURA DO 7º DISTRITO,COLÔNIA QUILOMBO S/N,-31.4673429,-52.4415676
87912,PELOTAS,60,2356,ESCOLA MUNICIPAL ANTÔNIO RONNA,"AV. PRINCESA DO SUL, 3155",-31.6492675,-52.3302901
87912,PELOTAS,60,2364,ESCOLA MUNICIPAL DR. BRUNO CHAVES,HIDRAÚLICA/COLÔNIA MONTE BONITO,,
87912,PELOTAS,60,2380,SALÃO GRAFITE,COLÔNIA TRIUNFO S/N,-31.3690152,-52.5071616
87912,PELOTAS,60,2399,ESCOLA MUNICIPAL EVARISTO DA VEIGA,COLÔNIA PICADA ARROIO GRANDE S/N,,
87912,PELOTAS,60,2402,ESCOLA MUNICIPAL NÚCLEO HABITACIONAL GETÚLIO VARGAS,"RUA DOZE, N 95",-31.7498278,-52.3157883
87912,PELOTAS,60,2410,ESCOLA MUNICIPAL DOM FRANCISCO DE CAMPOS BARRETO,"RUA TRIUNFO, 2257",-31.7714615,-52.2314132
87912,PELOTAS,60,2429,ESCOLA ESTADUAL PARQUE DO OBELISCO,"RUA JOAQUIM ALVES DA FONSECA, 158",-31.7422245,-52.3039213
87912,PELOTAS,60,2453,ESCOLA MUNICIPAL JORNALISTA DEOGAR SOARES,RUA 20 N. 17,-31.7481072,-52.3083437
87912,PELOTAS,60,2461,CENTRO PORTUGUÊS 1.º DE DEZEMBRO,RUA CIDADE DE FARO S/N,,
87912,PELOTAS,60,2470,FACULDADES ANHANGUERA EDUCACIONAL S/A,"AV FERNANDO OSÓRIO, 2301",-31.732526199919718,-52.34399744813435
87912,PELOTAS,60,2488,ESCOLA MUNICIPAL HENRIQUE PETER,COLÔNIA SANTA SILVANA,-31.4667989,-52.3181842
87912,PELOTAS,60,2496,ESCOLA DE ENSINO FUNDAMENTAL SANTA TEREZINHA,"AV. 25 DE JULHO, 554",-31.7261413,-52.350253
87912,PELOTAS,60,2500,ESCOLA ESTADUAL DR. PROCÓPIO DUVAL GOMES DE FREITAS,"RUA PLACIDO DE CASTRO, 634",-31.7127733,-52.3543254
87912,PELOTAS,60,2518,ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PROFª JACEMA RODRIGUES PRESTES,"AV. PERY RIBAS, 553",-31.7202735,-52.3050056
87912,PELOTAS,60,2526,UNIÃO GAÚCHA J. SIMÕES LOPES NETO,"AV. ENGENHEIRO ILDEFONSO SIMÕES LOPES, 531",-31.7332812,-52.3235265
87912,PELOTAS,60,2534,ESCOLA ESTADUAL DE ENSINO MÉDIO DR. AMÍLCAR GIGANTE,"AV. ZEFERINO COSTA, 2690",-31.7087565,-52.32714
87912,PELOTAS,60,2542,MINIMERCADO J.H. - DAVID JANKE,ESTRADA COLÔNIA ALIANÇA CASA 40,,
87912,PELOTAS,60,2550,CENTRO DE ATENDIMENTO SOCIOEDUCATIVO - CASE PELOTAS,"AV. CRISTÓVÃO JOSÉ DOS SANTOS, 50",-31.7309197,-52.3298683
87912,PELOTAS,60,2569,CENTRAL DE ATENDIMENTO AO ELEITOR DE PELOTAS,"AV. FERREIRA VIANA, 1159",-31.7603054,-52.3233298
87912,PELOTAS,60,2577,ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL IVANIR DIAS,"RUA GEN. MANOEL LUCAS DE LIMA, 215",-31.7298605,-52.3348794
87912,PELOTAS,60,2585,CENTRO DE ATENDIMENTO SOCIOEDUCATIVO - CASE PELOTAS,"AVENIDA CRISTÓVÃO JOSÉ DOS SANTOS, 50",-31.7309197,-52.3298683
88013,PORTO ALEGRE,111,1015,BRIGADEIRO EDUARDO GOMES - E.E. DE 1 GRAU INCOMPLETO,JAIME VIGNOLI 320,-29.977048,-51.1745849
88013,PORTO ALEGRE,111,1023,CARLOS FAGUNDES DE MELLO UNIDADE ESTADUAL DE ENSINO,RUA D QUADRA 28,,
88013,PORTO ALEGRE,159,1023,ESC. MUN. DE 1 GRAU HEITOR VILLA LOBOS - CIEM,"RUA SANTO DIAS DA SILVA, S/N - VILA MAPA - PARADA 4",,
88013,PORTO ALEGRE,2,1023,COLÉGIO CONCÓRDIA,"AV. PRESIDENTE FRANKLIN ROOSEVELT, 770",-30.0066393,-51.2020373
88013,PORTO ALEGRE,1,1031,PALACIO DO MIN. PUBLICO - FORTE APACHE,"RUA JERONIMO COELHO, 23",-30.0325963,-51.2255163
88013,PORTO ALEGRE,113,1031,SANTO ANTONIO - COLEGIO,"RUA LUIZ DE CAMOES, 372",-30.0552472,-51.2020738
88013,PORTO ALEGRE,1,1040,INSTITUTO IMACULADO CORACAO DE MARIA,"RUA RIACHUELO, 508",-30.0333215,-51.2366585
88013,PORTO ALEGRE,112,1040,COLÉGIO ESTADUAL PROF. ELMANO LAUFFER LEAL,"RUA TENENTE ARY TARRAGÔ, 3345",-30.01228,-51.1316786
88013,PORTO ALEGRE,113,1040,CEL. APARICIO BORGES - ESCOLA ESTADUAL,"AV. CEL. APARICIO BORGES, 2160",-30.0681442,-51.1881883
88013,PORTO ALEGRE,111,1058,SANTA LUIZA OBRA SOCIAL,RUA D N 30,-30.0738748,-51.1838331
88013,PORTO ALEGRE,112,1058,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL MARECHAL MALLET,,-30.0297901,-51.1501771
88013,PORTO ALEGRE,159,1058,ESC. EST. DE 1 GRAU MIN. SALGADO FILHO,"RUA DR. JOSE BENTO CORREA, 100 - JARDIM YPU",,
88013,PORTO ALEGRE,1,1066,COLEGIO LA SALLE DORES,"RUA RIACHUELO, 800",-30.0320616,-51.2337028
88013,PORTO ALEGRE,111,1066,ESCOLA ESTADUAL DE 1 GRAU JOSE GARIBALDI,"RUA CAIO BRANDAO DE MELO, S/N",,
88013,PORTO ALEGRE,112,1066,ESCOLA DE ENSINO FUNDAMENTAL E MÉDIO RUBEN BERTA,"AV. SATURNINO DE BRITO, 1400",-30.0302155,-51.1513149
88013,PORTO ALEGRE,1,1074,ESCOLA ESTADUAL ERNESTO DORNELLES,"RUA DUQUE DE CAXIAS,385",-30.0348174,-51.2376284
88013,PORTO ALEGRE,111,1074,CARLOS BARBOSA GONCALVES - ESCOLA ESTADUAL,TRAVESSA HEIZELMANN N 250,,
88013,PORTO ALEGRE,113,1074,DOM PEDRO I - ESCOLA ESTADUAL,"RUA PEDRO BOTICARIO, 654",-30.0742737,-51.198547
88013,PORTO ALEGRE,1,1082,SECRETARIA DA FAZENDA,"AV. SIQUEIRA CAMPOS, 1044",-30.0498146,-51.2148614
88013,PORTO ALEGRE,111,1082,LIONS CLUB P.A. FARRAPOS ESC EST DE 1 GRAU,DONA TEODORA N 1156,-29.9922515,-51.1942034
88013,PORTO ALEGRE,112,1082,COLÉGIO ROMANO SENHOR BOM JESUS,"RUA IRMÃO INOCÊNCIO LUIZ, 21",-30.0433271,-51.1418356
88013,PORTO ALEGRE,112,1090,ESCOLA ESTADUAL DE ENSINO FUNDAMENTAL JAPÃO,"RUA ENRICO CARUSO, 444",-30.0321195,-51.1420554
88013,PORTO ALEGRE,113,1090,DR. JOSE CARLOS FERREIRA - ESCOLA ESTADUAL,"RUA MARIO DE ARTAGAO, 455",-30.0679987,-51.1915883
